codigo_servico,servico,unidade,data_vigencia,valor_maximo,tipo_valor,periodicidade,cnpj
0903,ressarcimento de despesas-fax,por folha,2008-05-15,0.0,real,por evento,2658435
0904,envelopamento de documentos,por envelope,2008-05-15,0.0,real,por evento,2658435
0905,pagamento de funcionários via relação,por funcionario,2008-05-15,0.0,real,por evento,2658435
0906,pagamento de funcionários via meio magnético,por funcionario,2008-05-15,0.0,real,por evento,2658435
1001,exportação: edição de contrato de câmbio,por operacao,2010-09-13,0.0,real,por evento,4866275
1002,exportação: edição de contrato de câmbio via internet,por operacao,2010-09-13,0.0,real,por evento,4866275
1003,exportação: liquidação com ordem de pagamento,por operacao,2010-09-13,0.0,real,por evento,4866275
1004,exportação: conferência de documentos,por operacao,2010-09-13,0.0,real,por evento,4866275
1005,exportação: câmbio simplicado (todas as despesas do cliente no banco),por operacao,2010-09-13,0.0,real,por evento,4866275
1006,importação: edição de contrato de câmbio,por operacao,2010-09-13,0.0,real,por evento,4866275
1007,importação: emissão de ordem de pagamento,por operacao,2010-09-13,0.0,real,por evento,4866275
1008,importação: demais tarifas (não incluem despesas no exteior),por operacao,2010-09-13,0.0,real,por evento,4866275
1009,importação: câmbio simplificado(todas as despesas do cliente no banco),por operacao,2010-09-13,0.0,real,por evento,4866275
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2010-09-13,0.0,real,por evento,4866275
1011,financeiro-ingresso de recursos:edição de cont. de câmbio via internet,por operacao,2010-09-13,0.0,real,por evento,4866275
1012,financeiro -ingresso de recursos: liquidação com ordem de pagamento,por operacao,2010-09-13,0.0,real,por evento,4866275
1014,financeiro - ingresso de recursos : confecção de esquema de rof,por operacao,2010-09-13,0.0,real,por evento,4866275
1015,financeiro - ingresso de recursos: confecção de cadastro no cademp,por operacao,2010-09-13,0.0,real,por evento,4866275
1016,financeiro -remessa de recursos: edição de contrato de câmbio,por operacao,2010-09-13,0.0,real,por evento,4866275
1017,financeiro-remessa de recursos: edição de cont. de câmbio via internet,por operacao,2010-09-13,0.0,real,por evento,4866275
1018,financeiro - remessa de recursos: emissão de ordem de pagamento,por operacao,2010-09-13,0.0,real,por evento,4866275
1019,financeiro - remessa de recursos: alteração de rof,por operacao,2010-09-13,0.0,real,por evento,4866275
0101,confecção de ficha cadastral,por cliente,2016-09-17,150.0,real,por evento,7441209
0102,renovação de ficha cadastral,por cliente,2016-09-17,150.0,real,a cada 360 dias,7441209
0103,consultas a serviços de proteção ao crédito,por consulta,2016-09-17,10.0,real,por evento,7441209
0701,entrada por borderô (listagem de titulos),por titulo,2016-09-17,10.0,real,por evento,7441209
0702,entrada por meio magnético,por titulo,2016-09-17,10.0,real,por evento,7441209
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2016-09-17,10.0,real,por evento,7441209
0704,manutenção de título vencido,por titulo,2016-09-17,10.0,real,a cada 30 dias,7441209
0705,envio para protesto,por titulo,2016-09-17,10.0,real,por evento,7441209
0706,sustação de protesto,por titulo,2016-09-17,10.0,real,por evento,7441209
0707,devolução de título,por titulo,2016-09-17,10.0,real,por evento,7441209
0801,abertura de crédito,por operacao,2016-09-17,10000.0,real,por evento,7441209
0802,renegociação de dívida,por operacao,2022-05-11,7000.0,real,por evento,7441209
0803,substituição de garantia,por operacao,2015-11-26,5500.0,real,por evento,7441209
0805,rescisão contratual (quitação antecipada),por operacao,2022-05-11,4000.0,real,por evento,7441209
0901,segunda via de documento,por copia,2016-09-17,1000.0,real,por evento,7441209
0904,envelopamento de documentos,por envelope,2016-09-17,10.0,real,por evento,7441209
0101,confecção de ficha cadastral,por cliente,2010-04-28,1000.0,real,por evento,4379829
0502,emissão de doc c,por operacao,2008-04-30,10.0,real,por evento,4379829
0506,transferência eletrônica disponível - ted,por operacao,2012-07-03,10.0,real,por evento,4379829
0802,renegociação de dívida,por operacao,2008-04-30,1000.0,real,por evento,4379829
0805,rescisão contratual (quitação antecipada),por operacao,2005-04-14,0.0,real,por evento,4379829
0901,segunda via de documento,por copia,2001-05-28,5.0,real,por evento,4379829
0101,confecção de ficha cadastral,por cliente,2013-10-26,2000.0,real,por evento,11285104
0102,renovação de ficha cadastral,por cliente,2018-01-16,1000.0,real,a cada 180 dias,11285104
0103,consultas a serviços de proteção ao crédito,por consulta,2018-01-16,500.0,real,por evento,11285104
0303,cheque administrativo,por cheque,2015-10-30,500.0,real,por evento,11285104
0305,cheque devolvido por insuficiência de fundos,por cheque,2018-01-16,100.0,real,por evento,11285104
0306,oposição/sustação de pagamento de cheque,por cheque,2013-10-26,100.0,real,por evento,11285104
0308,inclusão no cadastro de cheques sem fundo,por cheque,2018-01-16,100.0,real,por evento,11285104
0309,exclusão do cadastro de cheques sem fundo,por cheque,2018-01-16,100.0,real,por evento,11285104
0310,cobrança de cheque por compensação,por cheque,2018-01-16,100.0,real,por evento,11285104
0311,cheque tb (transferência bancária sem cpmf),por cheque,2018-01-16,100.0,real,por evento,11285104
0501,saque em caixa automática externa/banco 24 horas,por saque,2010-01-30,0.0,real,por evento,11285104
0502,emissão de doc c,por operacao,2018-01-16,100.0,real,por evento,11285104
0503,emissão de doc d,por operacao,2018-01-16,100.0,real,por evento,11285104
0504,ordem de pagamento,por operacao,2018-01-16,200.0,real,por evento,11285104
0505,depósito em outra agência,por operacao,2010-01-30,0.0,real,por evento,11285104
0506,transferência eletrônica disponível - ted,por operacao,2018-01-16,100.0,real,por evento,11285104
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,2018-01-16,100.0,real,por evento,11285104
0701,entrada por borderô (listagem de titulos),por titulo,2013-10-26,1000.0,real,por evento,11285104
0702,entrada por meio magnético,por titulo,2018-01-16,300.0,real,por evento,11285104
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2018-01-16,100.0,real,por evento,11285104
0704,manutenção de título vencido,por titulo,2013-10-26,1000.0,real,a cada 30 dias,11285104
0705,envio para protesto,por titulo,2013-10-26,1000.0,real,por evento,11285104
0706,sustação de protesto,por titulo,2018-01-16,500.0,real,por evento,11285104
0707,devolução de título,por titulo,2015-10-30,300.0,real,por evento,11285104
0801,abertura de crédito,por operacao,2013-10-26,80000.0,real,por evento,11285104
0802,renegociação de dívida,por operacao,2013-10-26,25000.0,real,por evento,11285104
0803,substituição de garantia,por operacao,2018-01-16,25000.0,real,por evento,11285104
0804,custódia de cheque pré-datado,por operacao,2013-10-26,500.0,real,por evento,11285104
0805,rescisão contratual (quitação antecipada),por operacao,2013-10-26,2000.0,real,por evento,11285104
0901,segunda via de documento,por copia,2013-10-26,250.0,real,por evento,11285104
0902,ressarcimento de despesas-telefonema,por chamada,2013-10-26,300.0,real,por evento,11285104
0903,ressarcimento de despesas-fax,por folha,2013-10-26,300.0,real,por evento,11285104
0904,envelopamento de documentos,por envelope,2013-10-26,300.0,real,por evento,11285104
0905,pagamento de funcionários via relação,por funcionario,2010-01-30,0.0,real,por evento,11285104
0906,pagamento de funcionários via meio magnético,por funcionario,2010-01-30,0.0,real,por evento,11285104
0101,confecção de ficha cadastral,por cliente,2009-11-03,50.0,real,por evento,10690848
0102,renovação de ficha cadastral,por cliente,2011-10-04,50.0,real,a cada 360 dias,10690848
0103,consultas a serviços de proteção ao crédito,por consulta,2009-07-16,25.0,real,por evento,10690848
0303,cheque administrativo,por cheque,2011-04-02,30.0,real,por evento,10690848
0312,"cheque administrativo com vl.igual ou superior a r$5.000,00 (vl.fx.+%)",por cheque,2009-11-03,25.0,real,por evento,10690848
0401,abertura de conta,por conta,2009-11-03,50.0,real,por evento,10690848
0402,manutenção de conta ativa,por conta,2019-04-02,120.0,real,a cada 180 dias,10690848
0403,manutenção de conta inativa,por conta,2019-04-02,120.0,real,a cada 180 dias,10690848
0404,"adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2011-04-02,20.0,real,por evento,10690848
0405,concessão de cheque especial/conta garantida,por conta,2011-04-02,500.0,real,por evento,10690848
0406,renovação de cheque especial/conta garantida,por conta,2011-04-02,500.0,real,a cada 180 dias,10690848
0407,débito autorizado em conta-corrente,por operacao,2011-04-02,25.0,real,por evento,10690848
0502,emissão de doc c,por operacao,2009-07-16,15.0,real,por evento,10690848
0503,emissão de doc d,por operacao,2009-07-16,15.0,real,por evento,10690848
0504,ordem de pagamento,por operacao,2009-11-03,30.0,real,por evento,10690848
0506,transferência eletrônica disponível - ted,por operacao,2017-06-02,15.0,real,por evento,10690848
0602,por outros meios,por emissao,2013-04-02,2.5,real,por evento,10690848
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,2009-11-03,6.0,real,por evento,10690848
0701,entrada por borderô (listagem de titulos),por titulo,2009-11-03,500.0,real,por evento,10690848
0702,entrada por meio magnético,por titulo,2011-04-02,5.0,real,por evento,10690848
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2011-04-02,5.0,real,por evento,10690848
0704,manutenção de título vencido,por titulo,2009-11-03,5.0,real,a cada 180 dias,10690848
0705,envio para protesto,por titulo,2009-11-03,6.0,real,por evento,10690848
0706,sustação de protesto,por titulo,2009-11-03,6.0,real,por evento,10690848
0707,devolução de título,por titulo,2009-11-03,5.0,real,por evento,10690848
0801,abertura de crédito,por operacao,2018-10-02,1000.0,real,por evento,10690848
0802,renegociação de dívida,por operacao,2017-06-02,500.0,real,por evento,10690848
0803,substituição de garantia,por operacao,2009-07-16,100.0,real,por evento,10690848
0805,rescisão contratual (quitação antecipada),por operacao,2012-10-02,1000.0,real,por evento,10690848
0901,segunda via de documento,por copia,2013-04-02,15.0,real,por evento,10690848
0902,ressarcimento de despesas-telefonema,por chamada,2009-07-16,0.0,real,por evento,10690848
0903,ressarcimento de despesas-fax,por folha,2009-11-03,0.0,real,por evento,10690848
0904,envelopamento de documentos,por envelope,2013-04-02,300.0,real,por evento,10690848
0905,pagamento de funcionários via relação,por funcionario,2017-06-02,20.0,real,por evento,10690848
0906,pagamento de funcionários via meio magnético,por funcionario,2017-06-02,20.0,real,por evento,10690848
1001,exportação: edição de contrato de câmbio,por operacao,2015-10-01,300.0,real,por evento,10690848
1004,exportação: conferência de documentos,por operacao,2009-07-17,0.0,real,por evento,10690848
1006,importação: edição de contrato de câmbio,por operacao,2015-10-01,300.0,real,por evento,10690848
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2015-10-01,300.0,real,por evento,10690848
1013,financeiro - ingresso de recursos: confecção de rof,por operacao,2020-07-02,1500.0,real,por evento,10690848
1015,financeiro - ingresso de recursos: confecção de cadastro no cademp,por operacao,2020-07-02,750.0,real,por evento,10690848
1016,financeiro -remessa de recursos: edição de contrato de câmbio,por operacao,2015-10-01,300.0,real,por evento,10690848
1019,financeiro - remessa de recursos: alteração de rof,por operacao,2020-07-02,1500.0,real,por evento,10690848
0101,confecção de ficha cadastral,por cliente,2016-07-11,1000.0,real,por evento,12865507
0102,renovação de ficha cadastral,por cliente,2016-12-12,1000.0,real,a cada 180 dias,12865507
0103,consultas a serviços de proteção ao crédito,por consulta,2017-12-13,150.0,real,por evento,12865507
0405,concessão de cheque especial/conta garantida,por conta,2016-12-13,5.0,percentual,por evento,12865507
0406,renovação de cheque especial/conta garantida,por conta,2016-12-13,5.0,percentual,a cada 30 dias,12865507
0504,ordem de pagamento,por operacao,2001-06-22,0.0,real,por evento,12865507
0506,transferência eletrônica disponível - ted,por operacao,2016-12-12,50.0,real,por evento,12865507
0601,em terminal  eletrônico,por emissao,2001-06-22,0.0,real,por evento,12865507
0602,por outros meios,por emissao,2001-06-22,0.0,real,por evento,12865507
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,2017-12-13,35.0,real,por evento,12865507
0701,entrada por borderô (listagem de titulos),por titulo,2016-12-12,50.0,real,por evento,12865507
0702,entrada por meio magnético,por titulo,2016-12-12,50.0,real,por evento,12865507
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2016-12-13,50.0,real,por evento,12865507
0704,manutenção de título vencido,por titulo,2016-12-12,50.0,real,a cada 30 dias,12865507
0705,envio para protesto,por titulo,2009-09-01,20.0,real,por evento,12865507
0706,sustação de protesto,por titulo,2016-12-12,50.0,real,por evento,12865507
0707,devolução de título,por titulo,2016-12-12,50.0,real,por evento,12865507
0801,abertura de crédito,por operacao,2016-07-11,5.0,percentual,por evento,12865507
0802,renegociação de dívida,por operacao,2016-07-11,5.0,percentual,por evento,12865507
0803,substituição de garantia,por operacao,2017-09-21,99000.0,real,por evento,12865507
0804,custódia de cheque pré-datado,por operacao,2016-07-11,10.0,real,por evento,12865507
0805,rescisão contratual (quitação antecipada),por operacao,2013-03-07,20.0,percentual,por evento,12865507
0901,segunda via de documento,por copia,2017-12-15,35.0,real,por evento,12865507
0902,ressarcimento de despesas-telefonema,por chamada,2016-12-15,0.0,real,por evento,12865507
0903,ressarcimento de despesas-fax,por folha,2016-12-15,0.0,real,por evento,12865507
0904,envelopamento de documentos,por envelope,2011-06-27,20.0,real,por evento,12865507
0905,pagamento de funcionários via relação,por funcionario,2001-06-22,0.0,real,por evento,12865507
